Mys2500,1612017-03-22.txt,1622017-03-22.txt,1632017-03-22.txt,1642017-03-22.txt,1652017-03-22.txt,1662017-03-22.txt,1672017-03-22.txt,1682017-03-22.txt,1692017-03-22.txt,1702017-03-22.txt,1712017-03-22.txt,1722017-03-22.txt
1612017-03-22.txt,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.6454972243679028,0.3999999999999999,0.2581988897471611,-0.6454972243679028,0.2581988897471611,NaN
1622017-03-22.txt,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.6454972243679028,0.3999999999999999,0.2581988897471611,-0.6454972243679028,0.2581988897471611,NaN
1632017-03-22.txt,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.6454972243679028,0.3999999999999999,0.2581988897471611,-0.6454972243679028,0.2581988897471611,NaN
1642017-03-22.txt,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.6454972243679028,0.3999999999999999,0.2581988897471611,-0.6454972243679028,0.2581988897471611,NaN
1652017-03-22.txt,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.6454972243679028,0.3999999999999999,0.2581988897471611,-0.6454972243679028,0.2581988897471611,NaN
1662017-03-22.txt,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.6454972243679028,0.3999999999999999,0.2581988897471611,-0.6454972243679028,0.2581988897471611,NaN
1672017-03-22.txt,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,1.0000000000000002,-0.25819888974716115,-0.1666666666666666,1.0000000000000002,-0.16666666666666666,NaN
1682017-03-22.txt,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.25819888974716115,1.0,0.6454972243679027,-0.25819888974716115,0.6454972243679029,NaN
1692017-03-22.txt,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,-0.1666666666666666,0.6454972243679027,1.0,-0.1666666666666666,-0.16666666666666666,NaN
1702017-03-22.txt,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,1.0000000000000002,-0.25819888974716115,-0.1666666666666666,1.0000000000000002,-0.16666666666666666,NaN
1712017-03-22.txt,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,-0.16666666666666666,0.6454972243679029,-0.16666666666666666,-0.16666666666666666,1.0000000000000002,NaN
1722017-03-22.txt,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
